fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
titles03/index.html.1756,tt0086383,Dirty Harry IV - Dirty Harry kommt zurück (1983),dirty harry iv dirty harry kommt zur ck,http://www.imdb.com/title/tt0086383/,6.6,24121,7020,1983,video.movie,0,0,26,75,106,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles03/index.html.1757,tt0086425,Zeit der Zärtlichkeit (1983),zeit der z rtlichkeit,http://www.imdb.com/title/tt0086425/,7.4,31526,7920,1983,video.movie,29,10,24,357,141,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1758,tt0086429,Das letzte Testament (1983),das letzte testament,http://www.imdb.com/title/tt0086429/,7.2,3844,5400,1983,video.movie,3,4,19,16,82,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles03/index.html.1759,tt0086450,Sein oder Nichtsein (1983),sein oder nichtsein,http://www.imdb.com/title/tt0086450/,6.7,6533,6420,1983,video.movie,0,3,20,50,28,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
titles03/index.html.176,tt0025913,Triumph des Willens (1935),triumph des willens,http://www.imdb.com/title/tt0025913/,7.6,8726,6840,1935,video.movie,1,0,11,65,98,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
titles03/index.html.1761,tt0086481,"American Playhouse" True West (TV Episode 1984),american playhouse true west tv episode,http://www.imdb.com/title/tt0086481/,8.6,389,6600,1984,video.episode,0,0,0,0,10,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1762,tt0086489,Twice Upon a Time (1983),twice upon a time,http://www.imdb.com/title/tt0086489/,7.5,674,4500,1983,video.movie,0,0,2,6,17,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1763,tt0086541,Videodrome (1983),videodrome,http://www.imdb.com/title/tt0086541/,7.3,45146,5220,1983,video.movie,3,7,13,364,198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
titles03/index.html.1766,tt0086637,Zelig (1983),zelig,http://www.imdb.com/title/tt0086637/,7.8,25031,4740,1983,video.movie,5,10,16,70,96,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1767,tt0086687,Die Bill Cosby Show (TV Series 1984–1992),die bill cosby show tv series,http://www.imdb.com/title/tt0086687/,7.5,19825,1800,1992,video.tv,49,50,98,639,88,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1768,tt0086750,Lifestyles of the Rich and Famous (TV Series 1984– ),lifestyles of the rich and famous tv series,http://www.imdb.com/title/tt0086750/,5.9,68,1800,1984,video.tv,0,0,2,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1769,tt0086759,Miami Vice (TV Series 1984–1990),miami vice tv series,http://www.imdb.com/title/tt0086759/,7.5,12542,2880,1990,video.tv,8,26,27,270,67,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1770,tt0086760,Mike Hammer (TV Series 1984–1989),mike hammer tv series,http://www.imdb.com/title/tt0086760/,6.9,486,3600,1989,video.tv,1,2,0,0,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1771,tt0086824,Voltron: Defender of the Universe (TV Series 1984– ),voltron defender of the universe tv series,http://www.imdb.com/title/tt0086824/,8.0,1787,1800,1984,video.tv,0,0,6,86,26,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles03/index.html.1773,tt0086873,Solo für 2 (1984),solo f r,http://www.imdb.com/title/tt0086873/,6.7,11065,5580,1984,video.movie,2,0,17,136,58,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.1775,tt0086927,Bachelor Party (1984),bachelor party,http://www.imdb.com/title/tt0086927/,6.2,23912,6300,1984,video.movie,0,0,17,126,74,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.1777,tt0086972,Ator - Der Unbesiegbare (1984),ator der unbesiegbare,http://www.imdb.com/title/tt0086972/,2.1,2559,5520,1984,video.movie,0,0,6,2,61,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1778,tt0086973,Schuld daran ist Rio (1984),schuld daran ist rio,http://www.imdb.com/title/tt0086973/,5.6,6910,6000,1984,video.movie,0,0,13,26,70,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.178,tt0025929,Der Wanderschauspieler (1934),der wanderschauspieler,http://www.imdb.com/title/tt0025929/,7.8,1566,7080,1934,video.movie,1,0,2,0,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1780,tt0087003,Broadway Danny Rose (1984),broadway danny rose,http://www.imdb.com/title/tt0087003/,7.5,14641,5040,1984,video.movie,3,1,45,63,77,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1782,tt0087075,Die Zeit der Wölfe (1984),die zeit der w lfe,http://www.imdb.com/title/tt0087075/,6.8,9850,5700,1984,video.movie,10,1,10,93,100,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1783,tt0087078,Conan der Zerstörer (1984),conan der zerst rer,http://www.imdb.com/title/tt0087078/,5.8,49769,6180,1984,video.movie,1,2,43,136,98,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1784,tt0087123,Davitelj protiv davitelja (1984),davitelj protiv davitelja,http://www.imdb.com/title/tt0087123/,8.2,1247,5580,1984,video.movie,1,1,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
titles03/index.html.1787,tt0087231,Der Falke und der Schneemann (1985),der falke und der schneemann,http://www.imdb.com/title/tt0087231/,6.8,7033,7860,1985,video.movie,1,0,34,19,48,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.179,tt0026029,Die 39 Stufen (1935),die stufen,http://www.imdb.com/title/tt0026029/,7.9,33395,5160,1935,video.movie,1,0,63,12,195,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
titles03/index.html.1790,tt0087419,Hollywood Out-takes and Rare Footage (1983),hollywood out takes and rare footage,http://www.imdb.com/title/tt0087419/,7.8,117,4980,1983,video.movie,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1792,tt0087481,Vier Fäuste gegen Rio (1984),vier f uste gegen rio,http://www.imdb.com/title/tt0087481/,7.1,4259,6000,1984,video.movie,0,0,10,0,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1796,tt0087561,King Lear (TV Movie 1983),king lear tv movie,http://www.imdb.com/title/tt0087561/,7.6,528,9480,1983,video.movie,1,3,11,500,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1797,tt0087597,Starfight (1984),starfight,http://www.imdb.com/title/tt0087597/,6.7,23601,6060,1984,video.movie,0,0,10,141,127,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1798,tt0087755,Die Muppets erobern Manhattan (1984),die muppets erobern manhattan,http://www.imdb.com/title/tt0087755/,6.9,12073,5640,1984,video.movie,0,2,40,77,42,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1799,tt0087781,Der Unbeugsame (1984),der unbeugsame,http://www.imdb.com/title/tt0087781/,7.6,29708,8280,1984,video.movie,1,4,42,139,154,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
titles03/index.html.180,tt0026074,Anniversary Trouble (1935),anniversary trouble,http://www.imdb.com/title/tt0026074/,7.0,61,1200,1935,video.movie,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
titles03/index.html.1803,tt0087892,Reise nach Indien (1984),reise nach indien,http://www.imdb.com/title/tt0087892/,7.4,10577,9840,1984,video.movie,19,24,28,61,77,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1805,tt0087928,Police Academy - Dümmer als die Polizei erlaubt (1984),police academy d mmer als die polizei erlaubt,http://www.imdb.com/title/tt0087928/,6.6,68828,5760,1984,video.movie,1,0,13,541,119,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1806,tt0087985,Die rote Flut (1984),die rote flut,http://www.imdb.com/title/tt0087985/,6.3,35376,6840,1984,video.movie,0,0,49,946,370,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1807,tt0088000,Die Rache der Eierköpfe (1984),die rache der eierk pfe,http://www.imdb.com/title/tt0088000/,6.6,32954,5400,1984,video.movie,0,0,18,262,115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1808,tt0088011,Auf der Jagd nach dem grünen Diamanten (1984),auf der jagd nach dem gr nen diamanten,http://www.imdb.com/title/tt0088011/,6.9,51146,6360,1984,video.movie,6,2,45,292,105,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1809,tt0088015,Ronja - Die Räubertochter (1984),ronja die r ubertochter,http://www.imdb.com/title/tt0088015/,7.3,7331,7560,1984,video.movie,2,1,3,0,26,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.181,tt0026138,Frankensteins Braut (1935),frankensteins braut,http://www.imdb.com/title/tt0026138/,7.9,25732,4500,1935,video.movie,2,0,22,476,209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
titles03/index.html.1810,tt0088024,Runaway - Spinnen des Todes (1984),runaway spinnen des todes,http://www.imdb.com/title/tt0088024/,5.9,6806,6000,1984,video.movie,0,0,8,20,62,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles03/index.html.1811,tt0088090,Sesión continua (1984),sesi n continua,http://www.imdb.com/title/tt0088090/,6.8,98,6900,1984,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1813,tt0088172,Starman (1984),starman,http://www.imdb.com/title/tt0088172/,7.0,26560,6900,1984,video.movie,1,5,29,154,117,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.1816,tt0088258,This Is Spinal Tap (1984),this is spinal tap,http://www.imdb.com/title/tt0088258/,8.0,87979,4920,1984,video.movie,3,2,86,424,311,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1817,tt0088323,Die unendliche Geschichte (1984),die unendliche geschichte,http://www.imdb.com/title/tt0088323/,7.4,74115,6120,1984,video.movie,5,7,44,213,266,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1818,tt0088478,Unglaubliche Geschichten (TV Series 1985–1987),unglaubliche geschichten tv series,http://www.imdb.com/title/tt0088478/,7.5,2793,1800,1987,video.tv,3,11,10,136,30,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1819,tt0088513,Der Equalizer (TV Series 1985–1989),der equalizer tv series,http://www.imdb.com/title/tt0088513/,7.7,2030,3600,1989,video.tv,1,11,2,287,46,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.182,tt0026174,Unter Piratenflagge (1935),unter piratenflagge,http://www.imdb.com/title/tt0026174/,7.8,8244,6300,1935,video.movie,0,0,9,83,89,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1820,tt0088559,MacGyver (TV Series 1985–1992),macgyver tv series,http://www.imdb.com/title/tt0088559/,7.7,20734,2880,1992,video.tv,3,4,95,195,75,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1821,tt0088571,Das Model und der Schnüffler (TV Series 1985–1989),das model und der schn ffler tv series,http://www.imdb.com/title/tt0088571/,7.7,9823,3600,1989,video.tv,15,56,19,199,37,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1822,tt0088580,Nachbarn (TV Series 1985– ),nachbarn tv series,http://www.imdb.com/title/tt0088580/,5.7,3155,1320,1985,video.tv,23,57,11,1099,59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1823,tt0088760,Baby - Das Geheimnis einer verlorenen Legende (1985),baby das geheimnis einer verlorenen legende,http://www.imdb.com/title/tt0088760/,4.9,2224,5700,1985,video.movie,0,0,7,3,20,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles03/index.html.1825,tt0088814,Taran und der Zauberkessel (1985),taran und der zauberkessel,http://www.imdb.com/title/tt0088814/,6.4,16671,4800,1985,video.movie,0,0,37,81,98,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1827,tt0088847,Der Frühstücksclub (1985),der fr hst cksclub,http://www.imdb.com/title/tt0088847/,7.9,187444,5820,1985,video.movie,0,0,39,1105,642,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1828,tt0088850,Zum Teufel mit den Kohlen (1985),zum teufel mit den kohlen,http://www.imdb.com/title/tt0088850/,6.4,23590,5820,1985,video.movie,0,0,13,44,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1829,tt0088930,Alle Mörder sind schon da (1985),alle m rder sind schon da,http://www.imdb.com/title/tt0088930/,7.4,44675,5640,1985,video.movie,0,0,18,154,305,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
titles03/index.html.183,tt0026393,Der FBI-Agent (1935),der fbi agent,http://www.imdb.com/title/tt0026393/,7.2,2107,5100,1935,video.movie,0,0,8,14,29,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1830,tt0088944,Das Phantom Kommando (1985),das phantom kommando,http://www.imdb.com/title/tt0088944/,6.6,81550,5400,1985,video.movie,0,0,37,322,404,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles03/index.html.1831,tt0088979,D.A.R.Y.L. - Der Außergewöhnliche (1985),d a r y l der au ergew hnliche,http://www.imdb.com/title/tt0088979/,6.1,7838,5940,1985,video.movie,1,2,31,5,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles03/index.html.1832,tt0089017,Susan... verzweifelt gesucht (1985),susan verzweifelt gesucht,http://www.imdb.com/title/tt0089017/,5.8,13738,6240,1985,video.movie,1,2,55,100,49,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1833,tt0089034,The Doctor and the Devils (1985),the doctor and the devils,http://www.imdb.com/title/tt0089034/,6.2,547,5580,1985,video.movie,0,0,5,5,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1834,tt0089039,El donante (1985),el donante,http://www.imdb.com/title/tt0089039/,3.6,41,,1985,video.movie,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1835,tt0089087,Der Smaragdwald (1985),der smaragdwald,http://www.imdb.com/title/tt0089087/,6.9,6033,6840,1985,video.movie,0,1,14,19,56,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1837,tt0089114,Explorers - Ein phantastisches Abenteuer (1985),explorers ein phantastisches abenteuer,http://www.imdb.com/title/tt0089114/,6.6,11262,6540,1985,video.movie,1,5,10,77,78,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
titles03/index.html.184,tt0026416,Der gläserne Schlüssel (1935),der gl serne schl ssel,http://www.imdb.com/title/tt0026416/,7.2,178,4800,1935,video.movie,0,0,0,0,7,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1840,tt0089218,Die Goonies (1985),die goonies,http://www.imdb.com/title/tt0089218/,7.8,134177,6840,1985,video.movie,2,5,51,628,378,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1841,tt0089360,Das Messer (1985),das messer,http://www.imdb.com/title/tt0089360/,6.5,8274,6480,1985,video.movie,0,3,15,67,76,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
titles03/index.html.1842,tt0089370,Auf der Jagd nach dem Juwel vom Nil (1985),auf der jagd nach dem juwel vom nil,http://www.imdb.com/title/tt0089370/,6.0,31681,6360,1985,video.movie,0,0,36,25,52,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1843,tt0089385,Die Abenteuer der Natty Gann (1985),die abenteuer der natty gann,http://www.imdb.com/title/tt0089385/,7.0,3365,6060,1985,video.movie,1,1,7,5,37,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1845,tt0089489,Lifeforce - Die tödliche Bedrohung (1985),lifeforce die t dliche bedrohung,http://www.imdb.com/title/tt0089489/,6.1,12292,6960,1985,video.movie,1,2,26,169,176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
titles03/index.html.1847,tt0089570,"Screen Two" The McGuffin (TV Episode 1986),screen two the mcguffin tv episode,http://www.imdb.com/title/tt0089570/,6.0,43,6000,1986,video.episode,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1848,tt0089591,Die Miami Cops (1985),die miami cops,http://www.imdb.com/title/tt0089591/,6.1,2933,5760,1985,video.movie,0,0,0,0,11,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1849,tt0089748,Papa ist auf Dienstreise (1985),papa ist auf dienstreise,http://www.imdb.com/title/tt0089748/,7.9,5163,8160,1985,video.movie,3,3,3,18,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.185,tt0026421,Die Goldgräber von 1935 (1935),die goldgr ber von,http://www.imdb.com/title/tt0026421/,7.7,1601,5700,1935,video.movie,0,1,12,17,31,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1855,tt0089893,Red Sonja (1985),red sonja,http://www.imdb.com/title/tt0089893/,4.9,23845,5340,1985,video.movie,1,2,17,297,85,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1856,tt0089908,Oz - Eine phantastische Welt (1985),oz eine phantastische welt,http://www.imdb.com/title/tt0089908/,6.7,16403,6780,1985,video.movie,0,5,15,133,197,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1857,tt0089913,Revolution (1985),revolution,http://www.imdb.com/title/tt0089913/,5.1,4166,7560,1985,video.movie,0,0,18,80,63,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1858,tt0089927,Rocky IV - Der Kampf des Jahrhunderts (1985),rocky iv der kampf des jahrhunderts,http://www.imdb.com/title/tt0089927/,6.6,90050,5460,1985,video.movie,7,5,37,351,283,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
titles03/index.html.1859,tt0089941,Runaway Train (1985),runaway train,http://www.imdb.com/title/tt0089941/,7.3,17323,6660,1985,video.movie,2,5,18,84,136,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1860,tt0089961,Santa Claus (1985),santa claus,http://www.imdb.com/title/tt0089961/,5.9,6787,6420,1985,video.movie,0,0,20,959,89,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1861,tt0090022,Silverado (1985),silverado,http://www.imdb.com/title/tt0090022/,7.2,23256,7980,1985,video.movie,1,1,36,82,143,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1862,tt0090056,Spione wie wir (1985),spione wie wir,http://www.imdb.com/title/tt0090056/,6.3,27645,6120,1985,video.movie,0,0,22,75,56,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1863,tt0090073,Sie nannten ihn Stick (1985),sie nannten ihn stick,http://www.imdb.com/title/tt0090073/,5.4,1108,6540,1985,video.movie,0,0,5,27,17,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1864,tt0090095,Subway (1985),subway,http://www.imdb.com/title/tt0090095/,6.5,9165,6240,1985,video.movie,3,11,21,21,43,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
titles03/index.html.1865,tt0090103,Der Volltreffer (1985),der volltreffer,http://www.imdb.com/title/tt0090103/,7.0,12429,6000,1985,video.movie,0,0,19,46,69,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.1866,tt0090110,Der süße Traum vom Glück (1985),der s e traum vom gl ck,http://www.imdb.com/title/tt0090110/,7.1,2539,6900,1985,video.movie,2,0,11,18,41,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1867,tt0090142,Teen Wolf - Ein Werwolf kommt selten allein (1985),teen wolf ein werwolf kommt selten allein,http://www.imdb.com/title/tt0090142/,5.9,27613,5460,1985,video.movie,0,0,20,279,101,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.1868,tt0090163,Threads (TV Movie 1984),threads tv movie,http://www.imdb.com/title/tt0090163/,8.1,5652,6720,1984,video.movie,4,3,9,7,201,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
titles03/index.html.1869,tt0090180,Leben und sterben in L.A. (1985),leben und sterben in l a,http://www.imdb.com/title/tt0090180/,7.2,16673,6960,1985,video.movie,3,0,22,87,208,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.187,tt0026684,The Marines Are Coming (1934),the marines are coming,http://www.imdb.com/title/tt0026684/,7.3,157,4440,1934,video.movie,0,0,0,0,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.1870,tt0090182,Tokyo-Ga (1985),tokyo ga,http://www.imdb.com/title/tt0090182/,7.3,1234,5520,1985,video.movie,0,0,3,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1871,tt0090264,James Bond 007 - Im Angesicht des Todes (1985),james bond im angesicht des todes,http://www.imdb.com/title/tt0090264/,6.3,52796,7860,1985,video.movie,2,4,27,247,269,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titles03/index.html.1873,tt0090305,L.I.S.A. - Der helle Wahnsinn (1985),l i s a der helle wahnsinn,http://www.imdb.com/title/tt0090305/,6.6,45974,5640,1985,video.movie,0,0,23,401,119,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
titles03/index.html.1875,tt0090329,Der einzige Zeuge (1985),der einzige zeuge,http://www.imdb.com/title/tt0090329/,7.5,53767,6720,1985,video.movie,10,26,37,248,154,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
